"","Voyage","Deployment","Acc","Acc_ed","Sample_Type","Taxa","CAAB","Taxa_ed","CAAB_ed","weight_g","Count","Comments","Storage_temp","Preservative","Container name","CAAB_updated","Taxa_updated","Message ID","Latitude","Longitude","Site","Net_Name","Depth_Stratum","daylight","date_start","lat_decdeg_start","DateR_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","Site_stop","date_stop","DateR_stop","towtime","Speed_mpm","distance_m_byspeed","VolumeFiltered_m3_speed"
"1510","in2020_v08",45,7,"7","S","Salpa fusiformis",35103014,NA,NA,30,10,NA,"-20 degC",NA,"Plastic Bag",35103014,"Salpa fusiformis",731,"57  58.4 S","141  28.94 E","58S","RMT16","Meso","Day",2021-01-06 08:53:00,-56.0266666666667,"6/01/2021 8:53",-140.517666666667,-56.0288333333333,-140.550833333333,"58S",2021-01-06 09:33:00,"6/01/2021 9:33",40,30.867284,1234.69136,19755.06176
"1511","in2020_v08",46,7,"7","S","Lampanyctus spp.",37122503,NA,NA,8,1,"Species A","-20 degC",NA,"Plastic Bag",37122503,"Lampanyctus spp.",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"1512","in2020_v08",47,7,"7","S","Atolla wyvillei",11123002,NA,NA,136,9,NA,"-20 degC",NA,"Plastic Bag",11123002,"Atolla wyvillei",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"1513","in2020_v08",48,7,"7","S","Krefftichthys anderssoni",37122754,NA,NA,4,1,NA,"-20 degC",NA,"Plastic Bag",37122754,"Krefftichthys anderssoni",747,"57  55.77 S","141  33.69 E","58S","RMT16",NA,NA,2021-01-07 09:56:00,-56.0705,"7/01/2021 9:56",-140.4385,-56.0686666666667,-140.453666666667,"58S",2021-01-07 10:24:00,"7/01/2021 10:24",28,30.867284,864.283952,13828.543232
"1514","in2020_v08",48,7,"7","S","Krefftichthys anderssoni",37122754,NA,NA,4,1,NA,"-20 degC",NA,"Plastic Bag",37122754,"Krefftichthys anderssoni",757,"57  55.79 S","141  33.46 E","58S","RMT16","targeted_60m","Day",2021-01-07 10:04:00,-56.0701666666667,"7/01/2021 10:04",-140.442333333333,-56.0686666666667,-140.453666666667,"58S",2021-01-07 10:24:00,"7/01/2021 10:24",20,30.867284,617.34568,9877.53088
"1515","in2020_v08",49,7,"7","S","Cranchiidae - undifferentiated",23643000,NA,NA,4,4,NA,"-20 degC",NA,NA,23643000,"Cranchiidae - undifferentiated",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
"1516","in2020_v08",52,7,"7","S","Halicreas minimum",11086002,NA,NA,14,12,NA,"-20 degC",NA,"Plastic Bag",11086002,"Halicreas minimum",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
"1517","in2020_v08",53,7,"7","S","Scina spp.",28561901,NA,NA,0.5,1,NA,NA,"discarded onboard",NA,28561901,"Scina spp.",818,"57  52.36 S","141  36.4 E","58S","RMT16","Meso","Night",2021-01-09 14:23:00,-56.1273333333333,"9/01/2021 14:23",-140.393333333333,-56.1291666666667,-140.4115,"58S",2021-01-09 15:03:00,"9/01/2021 15:03",40,30.867284,1234.69136,19755.06176
"1518","in2020_v08",43,7,"7","SS","Themisto gaudichaudii",28570022,NA,NA,59,1000,"subsample. weight subsample - no lengths taken. Full weight 2.761 kg, 1000=59g","-20 degC",NA,"Plastic Bag",28570022,"Themisto gaudichaudii",686,"57  58.45 S","141  25.98 E","58S","RMT16","targeted_70to90m","Day",2021-01-05 03:17:00,-56.0258333333333,"5/01/2021 3:17",-140.567,-56.0285,-140.577833333333,"58S",2021-01-05 03:37:00,"5/01/2021 3:37",20,30.867284,617.34568,9877.53088
"1519","in2020_v08",2,6,"6","S","Beroe spp.",12090901,NA,NA,91,NA,"pink likely beroe","Ambient","Formaldehyde","McCarthy Vial",12090901,"Beroe spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","in2020_v08",3,6,"6","S","Themisto gaudichaudii",28570022,NA,NA,0.5,14,"Possibly discarded?","-20 degC",NA,"Plastic Bag",28570022,"Themisto gaudichaudii",242,"47  07.17 S","141  22.36 E","SOTS","RMT16","Meso","Day",2020-12-10 02:28:00,-46.8805,"10/12/2020 2:28",-140.627333333333,-46.8716666666667,-140.644,"SOTS",2020-12-10 03:08:00,"10/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1521","in2020_v08",4,6,"6","S","Themisto gaudichaudii",28570022,NA,NA,0.5,1,NA,NA,"Ethanol 70%","Plastic Bag",28570022,"Themisto gaudichaudii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","in2020_v08",5,6,"6","S","Larval Fish",NA,NA,NA,0.5,14,NA,"Ambient","Ethanol 70%","McCarthy Vial",NA,"Larval Fish",244,"47  06.59 S","141  23.18 E","SOTS","RMT16","Epi","Night",2020-12-10 16:55:00,-46.8901666666667,"10/12/2020 16:55",-140.613666666667,-46.8816666666667,-140.629833333333,"SOTS",2020-12-10 17:35:00,"10/12/2020 17:35",40,30.867284,1234.69136,19755.06176
"1523","in2020_v08",6,6,"6","S","Styliola subula",24407002,NA,NA,0.5,5,NA,"Ambient","Formaldehyde","McCarthy Vial",24407002,"Styliola subula",246,"47  06.84 S","141  22.77 E","SOTS","RMT16","Lmeso","Night",2020-12-11 11:49:00,-46.886,"11/12/2020 11:49",-140.6205,-46.8473333333333,-140.678333333333,"SOTS",2020-12-11 13:49:00,"11/12/2020 13:49",120,30.867284,3704.07408,59265.18528
"1524","in2020_v08",7,6,"6","S","Avocettina spp.",37076005,NA,NA,67,1,NA,"-20 degC",NA,"Plastic Bag",37076005,"Avocettina spp.",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"1525","in2020_v08",8,6,"6","S","Phylum Chaetognatha - undifferentiated",36010000,NA,NA,14.5,154,NA,"-20 degC",NA,"Plastic Bag",36010000,"Phylum Chaetognatha - undifferentiated",250,"47  04.74 S","141  21.9 E","SOTS","RMT16","Epi","Day",2020-12-13 23:31:00,-46.921,"13/12/2020 23:31",-140.635,-46.9336666666667,-140.636833333333,"SOTS",2020-12-14 00:11:00,"14/12/2020 0:11",40,30.867284,1234.69136,19755.06176
"1526","in2020_v08",10,6,"6","S","Euphausia spp.",28702901,NA,NA,1,24,NA,NA,"Ethanol 70%","McCarthy Vial",28702901,"Euphausia spp.",252,"47  04.95 S","141  21.92 E","SOTS","RMT16","Meso","Day",2020-12-14 04:52:00,-46.9175,"14/12/2020 4:52",-140.634666666667,-46.9345,-140.6445,"SOTS",2020-12-14 05:32:00,"14/12/2020 5:32",40,30.867284,1234.69136,19755.06176
"1527","in2020_v08",11,6,"6","S","Cranchiidae - undifferentiated",23643000,NA,NA,6,28,NA,"Ambient","Formaldehyde","McCarthy Vial",23643000,"Cranchiidae - undifferentiated",254,"47  04.77 S","141  22.33 E","SOTS","RMT16","Epi","Night",2020-12-14 11:23:00,-46.9205,"14/12/2020 11:23",-140.627833333333,-46.9333333333333,-140.636166666667,"SOTS",2020-12-14 12:03:00,"14/12/2020 12:03",40,30.867284,1234.69136,19755.06176
"1528","in2020_v08",12,6,"6","S","Stomiidae - undifferentiated",37112000,NA,NA,1,1,NA,"-20 degC",NA,"Plastic Bag",37112000,"Stomiidae - undifferentiated",256,"47  04.77 S","141  21.82 E","SOTS","RMT16","Meso","Night",2020-12-14 14:23:00,-46.9205,"14/12/2020 14:23",-140.636333333333,-46.9323333333333,-140.644166666667,"SOTS",2020-12-14 15:03:00,"14/12/2020 15:03",40,30.867284,1234.69136,19755.06176
"1529","in2020_v08",13,6,"6","S","Sergestes spp.",28720906,NA,NA,0.5,6,NA,"-20 degC",NA,"Plastic Bag",28720906,"Sergestes spp.",258,"47  05.41 S","141  21.78 E","SOTS","RMT16","Lmeso","Night",2020-12-15 11:46:00,-46.9098333333333,"15/12/2020 11:46",-140.637,-46.8858333333333,-140.659833333333,"SOTS",2020-12-15 13:46:00,"15/12/2020 13:46",120,30.867284,3704.07408,59265.18528
"1530","in2020_v08",14,6,"6","S","Acanthephyra quadrispinosa",28735007,NA,NA,30,9,NA,"-20 degC",NA,"Plastic Bag",28735007,"Acanthephyra quadrispinosa",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"1531","in2020_v08",15,6,"6","S","Hippopodius spp.",11094901,NA,NA,474,6,"200 g frozen","-20 degC",NA,"Plastic Bag",11094901,"Hippopodius spp.",262,"47  04.96 S","141  21.45 E","SOTS","RMT16","Epi","Day",2020-12-17 21:19:00,-46.9173333333333,"17/12/2020 21:19",-140.6425,-46.929,-140.651666666667,"SOTS",2020-12-17 21:59:00,"17/12/2020 21:59",40,30.867284,1234.69136,19755.06176
"1532","in2020_v08",16,6,"6","S","Styliola subula",24407002,NA,NA,0.5,4,NA,"-20 degC",NA,"Plastic Bag",24407002,"Styliola subula",264,"47  05.03 S","141  22.09 E","SOTS","RMT16","Meso","Day",2020-12-18 01:07:00,-46.9161666666667,"18/12/2020 1:07",-140.631833333333,-46.9093333333333,-140.643333333333,"SOTS",2020-12-18 01:47:00,"18/12/2020 1:47",40,30.867284,1234.69136,19755.06176
"1533","in2020_v08",17,6,"6","S","Themisto gaudichaudii",28570022,NA,NA,3,208,NA,"-20 degC",NA,"Plastic Bag",28570022,"Themisto gaudichaudii",284,"47  05.07 S","141  21.91 E","SOTS","RMT16","Epi","Night",2020-12-18 11:21:00,-46.9155,"18/12/2020 11:21",-140.634833333333,-46.9163333333333,-140.643166666667,"SOTS",2020-12-18 12:01:00,"18/12/2020 12:01",40,30.867284,1234.69136,19755.06176
"1534","in2020_v08",18,6,"6","S","Themisto gaudichaudii",28570022,NA,NA,2,32,NA,"-20 degC",NA,"Plastic Bag",28570022,"Themisto gaudichaudii",287,"47  05.03 S","141  20.77 E","SOTS","RMT16","Meso","Night",2020-12-19 14:28:00,-46.9161666666667,"19/12/2020 14:28",-140.653833333333,-46.9168333333333,-140.610666666667,"SOTS",2020-12-19 15:08:00,"19/12/2020 15:08",40,30.867284,1234.69136,19755.06176
"1535","in2020_v08",19,6,"6","S","Argyropelecus hemigymnus",37107006,NA,NA,1,2,NA,"-20 degC",NA,"Plastic Bag",37107006,"Argyropelecus hemigymnus",289,"47  05.14 S","141  21.68 E","SOTS","RMT16","200-100m_scattering_layer","Day",2020-12-19 04:15:00,-46.9143333333333,"19/12/2020 4:15",-140.638666666667,-46.9153333333333,-140.6495,"SOTS",2020-12-19 04:35:00,"19/12/2020 4:35",20,30.867284,617.34568,9877.53088
"1536","in2020_v08",20,6,"6","S","Styliola subula",24407002,NA,NA,6,24,NA,"-20 degC",NA,"Plastic Bag",24407002,"Styliola subula",297,"47  05 S","141  22.91 E","SOTS","RMT16","target_100to0m","Day",2020-12-19 07:21:00,-46.9166666666667,"19/12/2020 7:21",-140.618166666667,-46.9161666666667,-140.627833333333,"SOTS",2020-12-19 07:41:00,"19/12/2020 7:41",20,30.867284,617.34568,9877.53088
"1537","in2020_v08",21,6,"6","S","Cranchiidae - undifferentiated",23643000,NA,NA,0.5,2,NA,"Ambient","Eth-F","McCarthy Vial",23643000,"Cranchiidae - undifferentiated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","in2020_v08",22,6,"6","S","Notostomus auriculatus",28735028,NA,NA,5,2,NA,"-20 degC",NA,"Plastic Bag",28735028,"Notostomus auriculatus",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"1539","in2020_v08",23,6,"6","S","Salpa thompsoni - solitary juv",NA,NA,NA,1,2,"solitary form","Ambient","Formaldehyde","McCarthy Vial",NA,"Salpa thompsoni - solitary juv",423,"55  54.19 S","139  08.73 E","55S","RMT16","Epi","Day",2020-12-24 02:49:00,-54.0968333333333,"24/12/2020 2:49",-138.8545,-54.0986666666667,-138.881,"55S",2020-12-24 03:29:00,"24/12/2020 3:29",40,30.867284,1234.69136,19755.06176
"1540","in2020_v08",24,6,"6","S","Order Siphonophora - undifferentiated",11090000,NA,NA,2805,NA,NA,NA,"discarded onboard",NA,11090000,"Order Siphonophora - undifferentiated",465,"55  53.88 S","139  05.43 E","55S","RMT16","Meso","Day",2020-12-24 05:38:00,-54.102,"24/12/2020 5:38",-138.9095,-54.1038333333333,-138.936666666667,"55S",2020-12-24 06:18:00,"24/12/2020 6:18",40,30.867284,1234.69136,19755.06176
"1541","in2020_v08",25,6,"6","S","Phylum Chaetognatha - undifferentiated",36010000,NA,NA,15,175,NA,"-20 degC",NA,"Plastic Bag",36010000,"Phylum Chaetognatha - undifferentiated",466,"55  47.21 S","138  51.64 E","55S","RMT16","Meso","Night",2020-12-24 17:00:00,-54.2131666666667,"24/12/2020 17:00",-137.139333333333,-54.2136666666667,-137.138666666667,"55S",2020-12-24 17:40:00,"24/12/2020 17:40",40,30.867284,1234.69136,19755.06176
"1542","in2020_v08",26,6,"6","S","Larval Fish",NA,NA,NA,0.5,1,"white larval fish; < 1 g wet weight",NA,"discarded onboard",NA,NA,"Larval Fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","in2020_v08",27,6,"6","S","Phylum Chaetognatha - undifferentiated",36010000,NA,NA,1,31,NA,"-20 degC",NA,"Plastic Bag",36010000,"Phylum Chaetognatha - undifferentiated",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"1544","in2020_v08",28,6,"6","S","Acanthephyra quadrispinosa",28735007,NA,NA,28,5,NA,"-20 degC",NA,NA,28735007,"Acanthephyra quadrispinosa",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"1545","in2020_v08",29,6,"6","S","Phylum Chaetognatha - undifferentiated",36010000,NA,NA,90,394,NA,"-20 degC",NA,"Plastic Bag",36010000,"Phylum Chaetognatha - undifferentiated",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1546","in2020_v08",30,6,"6","S","Protomyctophum spp.",37122521,NA,NA,0.5,1,"> 1 g wet weight","-20 degC",NA,"Plastic Bag",37122521,"Protomyctophum spp.",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1547","in2020_v08",31,6,"6","S","Tomopteris spp.",22068901,NA,NA,0.5,4,"< 1 g wet weight","Ambient","Formaldehyde","McCarthy Vial",22068901,"Tomopteris spp.",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1548","in2020_v08",32,6,"6","S","Amphicaryon acaule",11095003,NA,NA,203,NA,"bracts","-20 degC",NA,"Plastic Bag",11095003,"Amphicaryon acaule",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1549","in2020_v08",33,6,"6","S","Euphausia spp.",28702901,NA,NA,0.5,1,"< 1 g wet weight","-20 degC",NA,"Plastic Bag",28702901,"Euphausia spp.",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1550","in2020_v08",34,6,"6","S","Parandania boecki",28490011,NA,NA,2,10,"See #36","-20 degC",NA,NA,28490011,"Parandania boecki",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1551","in2020_v08",35,6,"6","S","Gymnoscopelus opisthopterus",37122753,NA,NA,1,2,NA,"-20 degC",NA,NA,37122753,"Gymnoscopelus opisthopterus",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"1552","in2020_v08",36,6,"6","S","Order Siphonophora - undifferentiated",11090000,NA,NA,210,NA,NA,NA,"discarded onboard",NA,11090000,"Order Siphonophora - undifferentiated",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"1553","in2020_v08",37,6,"6","S","Salpa thompsoni - aggregate",NA,NA,NA,1240,161,"Aggregate. 300g measured and frozen, rest discarded","-20 degC",NA,NA,NA,"Salpa thompsoni - aggregate",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"1554","in2020_v08",38,6,"6","S","Salpa thompsoni - solitary juv",NA,NA,NA,30,16,"8 banded salp, solitary","-20 degC",NA,NA,NA,"Salpa thompsoni - solitary juv",703,"58  01.25 S","141  16.17 E","58S","RMT16","Meso","Day",2021-01-01 22:38:00,-57.9791666666667,"1/01/2021 22:38",-140.7305,-57.9861666666667,-140.749833333333,"58S",2021-01-01 23:18:00,"1/01/2021 23:18",40,30.867284,1234.69136,19755.06176
"1555","in2020_v08",39,6,"6","S","Salpa thompsoni - aggregate",NA,NA,NA,302,36,NA,"-20 degC",NA,NA,NA,"Salpa thompsoni - aggregate",701,"58  00.55 S","141  14.03 E","58S","RMT16","Epi","Day",2021-01-02 02:13:00,-57.9908333333333,"2/01/2021 2:13",-140.766166666667,-57.9976666666667,-140.784333333333,"58S",2021-01-02 02:53:00,"2/01/2021 2:53",40,30.867284,1234.69136,19755.06176
"1556","in2020_v08",40,6,"6","S","Cranchiidae - undifferentiated",23643000,NA,NA,1,7,NA,"Ambient","Formaldehyde",NA,23643000,"Cranchiidae - undifferentiated",699,"58  00.65 S","141  17.25 E","58S","RMT16","Meso","Night",2021-01-02 14:15:00,-57.9891666666667,"2/01/2021 14:15",-140.7125,-57.9815,-140.734333333333,"58S",2021-01-02 14:55:00,"2/01/2021 14:55",40,30.867284,1234.69136,19755.06176
"1557","in2020_v08",41,6,"6","S","Diphyes spp.",11093903,NA,NA,13,4,NA,"-20 degC",NA,"Plastic Bag",11093903,"Diphyes spp.",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"1558","in2020_v08",42,6,"6","S","Gennadas spp.",28713903,NA,NA,32,38,NA,"-20 degC",NA,"Plastic Bag",28713903,"Gennadas spp.",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"1559","in2020_v08",43,6,"6","SS","Hydromedusa",NA,NA,NA,0.5,1,"< 1 g wet weight","Ambient","Formaldehyde","McCarthy Vial",NA,"Hydromedusa",686,"57  58.45 S","141  25.98 E","58S","RMT16","targeted_70to90m","Day",2021-01-05 03:17:00,-56.0258333333333,"5/01/2021 3:17",-140.567,-56.0285,-140.577833333333,"58S",2021-01-05 03:37:00,"5/01/2021 3:37",20,30.867284,617.34568,9877.53088
"1560","in2020_v08",44,6,"6","S","Ctenoplanidae - undifferentiated",12021000,NA,NA,259,1,NA,NA,"discarded onboard",NA,12021000,"Ctenoplanidae - undifferentiated",729,"57  58.55 S","141  32.12 E","58S","RMT16","Epi","Day",2021-01-06 04:58:00,-56.0241666666667,"6/01/2021 4:58",-140.464666666667,-56.0263333333333,-140.485,"58S",2021-01-06 05:38:00,"6/01/2021 5:38",40,30.867284,1234.69136,19755.06176
"1561","in2020_v08",45,6,"6","S","Salpa thompsoni - solitary",NA,NA,NA,97,8,NA,"-20 degC",NA,"Plastic Bag",NA,"Salpa thompsoni - solitary",731,"57  58.4 S","141  28.94 E","58S","RMT16","Meso","Day",2021-01-06 08:53:00,-56.0266666666667,"6/01/2021 8:53",-140.517666666667,-56.0288333333333,-140.550833333333,"58S",2021-01-06 09:33:00,"6/01/2021 9:33",40,30.867284,1234.69136,19755.06176
"1562","in2020_v08",46,6,"6","S","Electrona antarctica",37122750,NA,NA,10,7,NA,"-20 degC",NA,"Plastic Bag",37122750,"Electrona antarctica",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"1563","in2020_v08",47,6,"6","S","Periphylla periphylla",11128001,NA,NA,269,10,NA,"-20 degC",NA,"Plastic Bag",11128001,"Periphylla periphylla",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"1564","in2020_v08",48,6,"6","S","Pelagonemertes spp.",14125901,NA,NA,10,7,NA,"Ambient","Formaldehyde","McCarthy Vial",14125901,"Pelagonemertes spp.",747,"57  55.77 S","141  33.69 E","58S","RMT16",NA,NA,2021-01-07 09:56:00,-56.0705,"7/01/2021 9:56",-140.4385,-56.0686666666667,-140.453666666667,"58S",2021-01-07 10:24:00,"7/01/2021 10:24",28,30.867284,864.283952,13828.543232
"1565","in2020_v08",48,6,"6","S","Pelagonemertes spp.",14125901,NA,NA,10,7,NA,"Ambient","Formaldehyde","McCarthy Vial",14125901,"Pelagonemertes spp.",757,"57  55.79 S","141  33.46 E","58S","RMT16","targeted_60m","Day",2021-01-07 10:04:00,-56.0701666666667,"7/01/2021 10:04",-140.442333333333,-56.0686666666667,-140.453666666667,"58S",2021-01-07 10:24:00,"7/01/2021 10:24",20,30.867284,617.34568,9877.53088
"1566","in2020_v08",49,6,"6","S","Larval Fish",NA,NA,NA,1,42,NA,"Ambient","Ethanol 70%",NA,NA,"Larval Fish",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
"1567","in2020_v08",52,6,"6","S","Periphylla periphylla",11128001,NA,NA,1321,9,NA,"-20 degC",NA,"Plastic Bag",11128001,"Periphylla periphylla",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
